season,player_id,player_name,player_url,age,team,position,games,games_started,minutes,win_shares,ws_per_48,bpm,vorp
2022-23,pritcpa01,Payton Pritchard,https://www.basketball-reference.com/players/p/pritcpa01.html,25,BOS,PG,48,3,643,0.6,0.045,-3.4,-0.2
2022-23,coffeam01,Amir Coffey,https://www.basketball-reference.com/players/c/coffeam01.html,25,LAC,SF,50,9,625,0.4,0.033,-5.0,-0.5
2022-23,gillan01,Anthony Gill,https://www.basketball-reference.com/players/g/gillan01.html,30,WAS,PF,59,8,624,1.3,0.101,-3.3,-0.2
2022-23,walkeja01,Jabari Walker,https://www.basketball-reference.com/players/w/walkeja01.html,20,POR,PF,56,0,619,0.2,0.015,-6.1,-0.6
2022-23,bazleda01,Darius Bazley,https://www.basketball-reference.com/players/b/bazleda01.html,22,2TM,C,43,1,616,1.0,0.078,-1.0,0.2
2022-23,bazleda01,Darius Bazley,https://www.basketball-reference.com/players/b/bazleda01.html,22,OKC,C,36,1,555,0.9,0.079,-1.0,0.1
2022-23,bazleda01,Darius Bazley,https://www.basketball-reference.com/players/b/bazleda01.html,22,PHO,C,7,0,61,0.1,0.066,-0.4,0.0
2022-23,hernaju01,Juancho Hernangómez,https://www.basketball-reference.com/players/h/hernaju01.html,27,TOR,PF,42,10,614,0.7,0.053,-3.3,-0.2
2022-23,hayesja02,Jaxson Hayes,https://www.basketball-reference.com/players/h/hayesja02.html,22,NOP,C,47,2,610,1.5,0.118,-1.2,0.1
2022-23,ntilila01,Frank Ntilikina,https://www.basketball-reference.com/players/n/ntilila01.html,24,DAL,SG,47,5,607,-0.1,-0.01,-6.7,-0.7
2022-23,jordade01,DeAndre Jordan,https://www.basketball-reference.com/players/j/jordade01.html,34,DEN,C,39,8,586,1.4,0.112,-1.8,0.0
2022-23,griffbl01,Blake Griffin,https://www.basketball-reference.com/players/g/griffbl01.html,33,BOS,C,41,16,569,1.8,0.153,0.1,0.3
2022-23,diengou01,Ousmane Dieng,https://www.basketball-reference.com/players/d/diengou01.html,19,OKC,PF,39,1,569,0.4,0.038,-3.6,-0.2
2022-23,dunnkr01,Kris Dunn,https://www.basketball-reference.com/players/d/dunnkr01.html,28,UTA,PG,22,3,568,1.9,0.162,2.4,0.6
2022-23,millspa02,Patty Mills,https://www.basketball-reference.com/players/m/millspa02.html,34,BRK,PG,40,2,567,0.4,0.035,-3.1,-0.2
2022-23,rubiori01,Ricky Rubio,https://www.basketball-reference.com/players/r/rubiori01.html,32,CLE,PG,33,2,566,0.7,0.062,-2.8,-0.1
2022-23,willizi02,Ziaire Williams,https://www.basketball-reference.com/players/w/willizi02.html,21,MEM,SF,37,4,561,0.1,0.011,-5.6,-0.5
2022-23,sharpda01,Day'Ron Sharpe,https://www.basketball-reference.com/players/s/sharpda01.html,21,BRK,C,48,3,552,1.6,0.139,-2.3,0.0
2022-23,joneska01,Kai Jones,https://www.basketball-reference.com/players/j/joneska01.html,22,CHO,C,46,0,550,0.7,0.062,-4.0,-0.3
2022-23,waterli01,Lindy Waters III,https://www.basketball-reference.com/players/w/waterli01.html,25,OKC,SG,41,0,531,1.1,0.101,0.1,0.3
2022-23,mcgruro01,Rodney McGruder,https://www.basketball-reference.com/players/m/mcgruro01.html,31,DET,SG,32,12,524,0.7,0.068,-1.5,0.1
2022-23,okekech01,Chuma Okeke,https://www.basketball-reference.com/players/o/okekech01.html,24,ORL,SF,27,8,518,0.7,0.061,-1.6,0.1
2022-23,bouknja01,James Bouknight,https://www.basketball-reference.com/players/b/bouknja01.html,22,CHO,SG,34,0,515,-0.4,-0.04,-6.5,-0.6
2022-23,chrisma02,Max Christie,https://www.basketball-reference.com/players/c/chrisma02.html,19,LAL,SG,41,3,512,0.6,0.058,-3.1,-0.1
2022-23,bassech01,Charles Bassey,https://www.basketball-reference.com/players/b/bassech01.html,22,SAS,C,35,2,508,1.3,0.123,0.7,0.3
2022-23,netora01,Raul Neto,https://www.basketball-reference.com/players/n/netora01.html,30,CLE,PG,48,1,505,1.5,0.142,-0.2,0.2
2022-23,bertada01,Dāvis Bertāns,https://www.basketball-reference.com/players/b/bertada01.html,30,DAL,PF,45,1,492,0.9,0.09,-1.2,0.1
2022-23,gibsota01,Taj Gibson,https://www.basketball-reference.com/players/g/gibsota01.html,37,WAS,C,49,2,480,0.8,0.082,-3.2,-0.1
2022-23,greenja02,Javonte Green,https://www.basketball-reference.com/players/g/greenja02.html,29,CHI,SF,32,1,480,1.4,0.142,1.4,0.4
2022-23,jonesda03,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html,27,2TM,C,41,1,477,1.2,0.119,-1.7,0.0
2022-23,jonesda03,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html,27,LAL,C,22,1,176,0.4,0.117,-2.0,0.0
2022-23,jonesda03,Damian Jones,https://www.basketball-reference.com/players/j/jonesda03.html,27,UTA,C,19,0,301,0.8,0.12,-1.5,0.0
2022-23,robyis01,Isaiah Roby,https://www.basketball-reference.com/players/r/robyis01.html,24,SAS,PF,42,2,474,-0.1,-0.011,-4.6,-0.3
2022-23,johnsst04,Stanley Johnson,https://www.basketball-reference.com/players/j/johnsst04.html,26,SAS,SF,30,0,469,0.7,0.076,-1.0,0.1
2022-23,mykhasv01,Svi Mykhailiuk,https://www.basketball-reference.com/players/m/mykhasv01.html,25,2TM,SF,32,8,468,0.8,0.081,-0.1,0.2
2022-23,mykhasv01,Svi Mykhailiuk,https://www.basketball-reference.com/players/m/mykhasv01.html,25,NYK,SF,13,0,40,0.1,0.141,4.1,0.1
2022-23,mykhasv01,Svi Mykhailiuk,https://www.basketball-reference.com/players/m/mykhasv01.html,25,CHO,SF,19,8,428,0.7,0.076,-0.5,0.2
2022-23,fournev01,Evan Fournier,https://www.basketball-reference.com/players/f/fournev01.html,30,NYK,SG,27,7,459,0.1,0.01,-4.0,-0.2
2022-23,hernawi01,Willy Hernangómez,https://www.basketball-reference.com/players/h/hernawi01.html,28,NOP,C,38,2,458,1.6,0.171,0.3,0.3
2022-23,harrike01,Kevon Harris,https://www.basketball-reference.com/players/h/harrike01.html,25,ORL,SG,34,0,457,0.6,0.065,-3.6,-0.2
2022-23,bitadgo01,Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html,23,2TM,C,38,1,457,1.3,0.141,0.3,0.3
2022-23,bitadgo01,Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html,23,IND,C,21,0,202,0.4,0.087,-1.1,0.0
2022-23,bitadgo01,Goga Bitadze,https://www.basketball-reference.com/players/b/bitadgo01.html,23,ORL,C,17,1,255,1.0,0.184,1.3,0.2
2022-23,schofad01,Admiral Schofield,https://www.basketball-reference.com/players/s/schofad01.html,25,ORL,PF,37,0,451,0.8,0.089,-2.9,-0.1
2022-23,washity02,TyTy Washington Jr.,https://www.basketball-reference.com/players/w/washity02.html,21,HOU,PG,31,2,433,-0.1,-0.016,-6.3,-0.5
2022-23,dedmode01,Dewayne Dedmon,https://www.basketball-reference.com/players/d/dedmode01.html,33,2TM,C,38,1,426,1.0,0.115,-1.6,0.0
2022-23,dedmode01,Dewayne Dedmon,https://www.basketball-reference.com/players/d/dedmode01.html,33,MIA,C,30,0,350,0.8,0.115,-1.8,0.0
2022-23,dedmode01,Dewayne Dedmon,https://www.basketball-reference.com/players/d/dedmode01.html,33,PHI,C,8,1,76,0.2,0.113,-0.7,0.0
2022-23,robinor01,Orlando Robinson,https://www.basketball-reference.com/players/r/robinor01.html,22,MIA,C,31,1,425,1.1,0.129,-2.1,0.0
2022-23,davisjo06,Johnny Davis,https://www.basketball-reference.com/players/d/davisjo06.html,20,WAS,SG,28,5,423,-0.3,-0.033,-7.4,-0.6
2022-23,johnske07,Keon Johnson,https://www.basketball-reference.com/players/j/johnske07.html,20,POR,SG,40,0,416,-0.5,-0.057,-5.4,-0.4
2022-23,laravja01,Jake LaRavia,https://www.basketball-reference.com/players/l/laravja01.html,21,MEM,PF,35,0,414,0.5,0.054,-3.5,-0.2
2022-23,barlodo01,Dominick Barlow,https://www.basketball-reference.com/players/b/barlodo01.html,19,SAS,PF,28,0,408,0.7,0.082,-4.6,-0.3
2022-23,fernabr01,Bruno Fernando,https://www.basketball-reference.com/players/f/fernabr01.html,24,2TM,C,39,4,405,0.9,0.109,-2.0,0.0
2022-23,fernabr01,Bruno Fernando,https://www.basketball-reference.com/players/f/fernabr01.html,24,HOU,C,31,4,364,0.8,0.111,-1.7,0.0
2022-23,fernabr01,Bruno Fernando,https://www.basketball-reference.com/players/f/fernabr01.html,24,ATL,C,8,0,41,0.1,0.086,-5.0,0.0
2022-23,cunnica01,Cade Cunningham,https://www.basketball-reference.com/players/c/cunnica01.html,21,DET,PG,12,12,400,-0.1,-0.018,-0.7,0.1
2022-23,smithis01,Ish Smith,https://www.basketball-reference.com/players/s/smithis01.html,34,DEN,PG,43,0,398,-0.5,-0.056,-6.6,-0.5
2022-23,washidu02,Duane Washington Jr.,https://www.basketball-reference.com/players/w/washidu02.html,22,PHO,SG,31,3,394,-0.5,-0.065,-4.6,-0.3
2022-23,edwarke02,Kessler Edwards,https://www.basketball-reference.com/players/e/edwarke02.html,22,2TM,SF,36,4,385,0.4,0.048,-3.9,-0.2
2022-23,edwarke02,Kessler Edwards,https://www.basketball-reference.com/players/e/edwarke02.html,22,BRK,SF,14,1,79,-0.2,-0.108,-9.7,-0.2
2022-23,edwarke02,Kessler Edwards,https://www.basketball-reference.com/players/e/edwarke02.html,22,SAC,SF,22,3,306,0.6,0.088,-2.5,0.0
2022-23,leesa01,Saben Lee,https://www.basketball-reference.com/players/l/leesa01.html,23,2TM,PG,25,1,373,0.7,0.088,-1.8,0.0
2022-23,leesa01,Saben Lee,https://www.basketball-reference.com/players/l/leesa01.html,23,PHI,PG,2,0,10,0.0,-0.096,-4.3,0.0
2022-23,leesa01,Saben Lee,https://www.basketball-reference.com/players/l/leesa01.html,23,PHO,PG,23,1,363,0.7,0.093,-1.8,0.0
2022-23,paytoga02,Gary Payton II,https://www.basketball-reference.com/players/p/paytoga02.html,30,2TM,SG,22,1,367,1.0,0.125,0.3,0.2
2022-23,paytoga02,Gary Payton II,https://www.basketball-reference.com/players/p/paytoga02.html,30,POR,SG,15,1,255,0.5,0.097,-0.6,0.1
2022-23,paytoga02,Gary Payton II,https://www.basketball-reference.com/players/p/paytoga02.html,30,GSW,SG,7,0,112,0.4,0.191,2.4,0.1
2022-23,azubuud01,Udoka Azubuike,https://www.basketball-reference.com/players/a/azubuud01.html,23,UTA,C,36,4,359,1.0,0.134,-0.6,0.1
2022-23,dienggo01,Gorgui Dieng,https://www.basketball-reference.com/players/d/dienggo01.html,33,SAS,C,31,1,358,0.0,0.001,-3.9,-0.2
2022-23,mcgeeja01,JaVale McGee,https://www.basketball-reference.com/players/m/mcgeeja01.html,35,DAL,C,42,7,355,0.6,0.076,-3.7,-0.1
2022-23,morrima02,Markieff Morris,https://www.basketball-reference.com/players/m/morrima02.html,33,2TM,PF,35,2,355,0.4,0.059,-2.7,-0.1
2022-23,morrima02,Markieff Morris,https://www.basketball-reference.com/players/m/morrima02.html,33,BRK,PF,27,1,285,0.4,0.074,-1.9,0.0
2022-23,morrima02,Markieff Morris,https://www.basketball-reference.com/players/m/morrima02.html,33,DAL,PF,8,1,70,0.0,0.002,-5.8,-0.1
2022-23,korkmfu01,Furkan Korkmaz,https://www.basketball-reference.com/players/k/korkmfu01.html,25,PHI,SG,37,0,353,0.1,0.019,-4.4,-0.2
2022-23,holmeri01,Richaun Holmes,https://www.basketball-reference.com/players/h/holmeri01.html,29,SAC,C,42,1,348,0.8,0.113,-2.9,-0.1
2022-23,greenaj01,A.J. Green,https://www.basketball-reference.com/players/g/greenaj01.html,23,MIL,SG,35,1,345,0.8,0.111,-0.9,0.1
2022-23,reedda01,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html,27,2TM,SG,43,1,342,0.1,0.008,-5.3,-0.3
2022-23,reedda01,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html,27,DEN,SG,35,1,315,-0.1,-0.009,-6.1,-0.3
2022-23,reedda01,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html,27,LAL,SG,8,0,27,0.1,0.208,4.3,0.0
2022-23,crowdja01,Jae Crowder,https://www.basketball-reference.com/players/c/crowdja01.html,32,MIL,PF,18,3,340,1.2,0.165,1.2,0.3
2022-23,rosede01,Derrick Rose,https://www.basketball-reference.com/players/r/rosede01.html,34,NYK,PG,27,0,338,0.0,-0.001,-3.7,-0.1
2022-23,wrighmc01,McKinley Wright IV,https://www.basketball-reference.com/players/w/wrighmc01.html,24,DAL,PG,27,1,335,0.5,0.069,-2.7,-0.1
2022-23,pinsoth01,Theo Pinson,https://www.basketball-reference.com/players/p/pinsoth01.html,27,DAL,SG,40,1,323,0.5,0.071,-3.4,-0.1
2022-23,champju02,Julian Champagnie,https://www.basketball-reference.com/players/c/champju02.html,21,2TM,SF,17,3,320,0.4,0.061,-3.3,-0.1
2022-23,champju02,Julian Champagnie,https://www.basketball-reference.com/players/c/champju02.html,21,PHI,SF,2,0,7,0.0,-0.214,-13.5,0.0
2022-23,champju02,Julian Champagnie,https://www.basketball-reference.com/players/c/champju02.html,21,SAS,SF,15,3,313,0.4,0.067,-3.0,-0.1
2022-23,ryanma01,Matt Ryan,https://www.basketball-reference.com/players/r/ryanma01.html,25,2TM,SF,34,0,310,0.3,0.044,-3.4,-0.1
2022-23,ryanma01,Matt Ryan,https://www.basketball-reference.com/players/r/ryanma01.html,25,LAL,SF,12,0,129,0.0,-0.014,-5.7,-0.1
2022-23,ryanma01,Matt Ryan,https://www.basketball-reference.com/players/r/ryanma01.html,25,MIN,SF,22,0,181,0.3,0.084,-1.7,0.0
2022-23,lopezro01,Robin Lopez,https://www.basketball-reference.com/players/l/lopezro01.html,34,CLE,C,37,2,299,0.6,0.094,-3.0,-0.1
2022-23,brownmo01,Moses Brown,https://www.basketball-reference.com/players/b/brownmo01.html,23,2TM,C,36,1,294,1.1,0.179,-0.6,0.1
2022-23,brownmo01,Moses Brown,https://www.basketball-reference.com/players/b/brownmo01.html,23,LAC,C,34,1,288,1.1,0.185,-0.4,0.1
2022-23,brownmo01,Moses Brown,https://www.basketball-reference.com/players/b/brownmo01.html,23,BRK,C,2,0,6,0.0,-0.129,-9.9,0.0
2022-23,knighna01,Nathan Knight,https://www.basketball-reference.com/players/k/knighna01.html,25,MIN,C,38,0,291,0.7,0.116,-3.2,-0.1
2022-23,chandke01,Kennedy Chandler,https://www.basketball-reference.com/players/c/chandke01.html,20,MEM,PG,36,0,281,0.3,0.044,-2.7,0.0
2022-23,bantoda01,Dalano Banton,https://www.basketball-reference.com/players/b/bantoda01.html,23,TOR,PG,31,2,279,0.4,0.064,-0.5,0.1
2022-23,forretr01,Trent Forrest,https://www.basketball-reference.com/players/f/forretr01.html,24,ATL,SG,23,3,277,-0.1,-0.011,-5.1,-0.2
2022-23,forbebr01,Bryn Forbes,https://www.basketball-reference.com/players/f/forbebr01.html,29,MIN,SG,25,0,268,0.0,0.0,-6.3,-0.3
2022-23,taylote01,Terry Taylor,https://www.basketball-reference.com/players/t/taylote01.html,23,2TM,PF,31,2,264,0.3,0.054,-4.1,-0.1
2022-23,taylote01,Terry Taylor,https://www.basketball-reference.com/players/t/taylote01.html,23,IND,PF,26,2,228,0.1,0.021,-5.3,-0.2
2022-23,taylote01,Terry Taylor,https://www.basketball-reference.com/players/t/taylote01.html,23,CHI,PF,5,0,36,0.2,0.262,3.7,0.1
2022-23,dowtije01,Jeff Dowtin Jr.,https://www.basketball-reference.com/players/d/dowtije01.html,25,TOR,PG,25,0,259,0.4,0.076,-1.9,0.0
2022-23,okpalkz01,KZ Okpala,https://www.basketball-reference.com/players/o/okpalkz01.html,23,SAC,PF,35,3,248,0.3,0.057,-3.2,-0.1
2022-23,bostobr01,Brandon Boston Jr.,https://www.basketball-reference.com/players/b/bostobr01.html,21,LAC,SF,22,1,248,0.2,0.04,-2.2,0.0
2022-23,garzalu01,Luka Garza,https://www.basketball-reference.com/players/g/garzalu01.html,24,MIN,C,28,0,243,1.1,0.211,-0.4,0.1
2022-23,cainja01,Jamal Cain,https://www.basketball-reference.com/players/c/cainja01.html,23,MIA,PF,18,0,240,0.8,0.169,0.8,0.2
2022-23,lewiski01,Kira Lewis Jr.,https://www.basketball-reference.com/players/l/lewiski01.html,21,NOP,PG,25,0,235,0.6,0.122,-0.3,0.1
2022-23,kaminfr01,Frank Kaminsky,https://www.basketball-reference.com/players/k/kaminfr01.html,29,2TM,C,36,0,235,0.7,0.141,2.8,0.3
2022-23,kaminfr01,Frank Kaminsky,https://www.basketball-reference.com/players/k/kaminfr01.html,29,ATL,C,26,0,176,0.5,0.148,2.6,0.2
2022-23,kaminfr01,Frank Kaminsky,https://www.basketball-reference.com/players/k/kaminfr01.html,29,HOU,C,10,0,59,0.2,0.122,3.7,0.1
2022-23,juzanjo01,Johnny Juzang,https://www.basketball-reference.com/players/j/juzanjo01.html,21,UTA,SG,18,0,232,-0.2,-0.032,-6.5,-0.3
2022-23,dukeda01,David Duke Jr.,https://www.basketball-reference.com/players/d/dukeda01.html,23,BRK,SG,23,0,228,-0.1,-0.011,-7.3,-0.3
2022-23,baldwpa01,Patrick Baldwin Jr.,https://www.basketball-reference.com/players/b/baldwpa01.html,20,GSW,SF,31,0,226,0.1,0.029,-2.1,0.0
2022-23,butlejo01,John Butler,https://www.basketball-reference.com/players/b/butlejo01.html,20,POR,C,19,1,221,0.0,0.001,-6.2,-0.2
2022-23,zelleco01,Cody Zeller,https://www.basketball-reference.com/players/z/zelleco01.html,30,MIA,C,15,2,217,0.7,0.147,-2.8,0.0
2022-23,terryda01,Dalen Terry,https://www.basketball-reference.com/players/t/terryda01.html,20,CHI,SG,38,0,214,0.5,0.105,0.0,0.1
2022-23,dellama01,Matthew Dellavedova,https://www.basketball-reference.com/players/d/dellama01.html,32,SAC,PG,32,0,213,0.1,0.021,-5.2,-0.2
2022-23,antetth01,Thanasis Antetokounmpo,https://www.basketball-reference.com/players/a/antetth01.html,30,MIL,PF,37,0,206,0.1,0.022,-7.6,-0.3
2022-23,jovicni01,Nikola Jović,https://www.basketball-reference.com/players/j/jovicni01.html,19,MIA,PF,15,8,204,0.2,0.053,-3.4,-0.1
2022-23,rhodeja01,Jared Rhoden,https://www.basketball-reference.com/players/r/rhodeja01.html,23,DET,SG,14,0,198,0.1,0.027,-6.1,-0.2
2022-23,diabamo01,Moussa Diabaté,https://www.basketball-reference.com/players/d/diabamo01.html,21,LAC,C,22,1,195,0.4,0.105,-2.8,0.0
2022-23,noelne01,Nerlens Noel,https://www.basketball-reference.com/players/n/noelne01.html,28,2TM,C,17,4,195,0.0,0.007,-3.8,-0.1
2022-23,noelne01,Nerlens Noel,https://www.basketball-reference.com/players/n/noelne01.html,28,DET,C,14,3,152,0.1,0.04,-2.0,0.0
2022-23,noelne01,Nerlens Noel,https://www.basketball-reference.com/players/n/noelne01.html,28,BRK,C,3,1,43,-0.1,-0.112,-10.3,-0.1
2022-23,mayssk01,Skylar Mays,https://www.basketball-reference.com/players/m/mayssk01.html,25,POR,PG,6,6,189,0.7,0.171,0.0,0.1
2022-23,watsope01,Peyton Watson,https://www.basketball-reference.com/players/w/watsope01.html,20,DEN,SG,23,2,186,0.3,0.073,-2.8,0.0
2022-23,ibakase01,Serge Ibaka,https://www.basketball-reference.com/players/i/ibakase01.html,33,MIL,C,16,0,185,0.2,0.058,-4.5,-0.1
2022-23,loftoke01,Kenneth Lofton Jr.,https://www.basketball-reference.com/players/l/loftoke01.html,20,MEM,PF,24,1,176,0.5,0.145,-0.4,0.1
2022-23,diakima01,Mamadi Diakite,https://www.basketball-reference.com/players/d/diakima01.html,26,CLE,C,22,2,176,0.2,0.051,-3.4,-0.1
2022-23,arcidry01,Ryan Arcidiacono,https://www.basketball-reference.com/players/a/arcidry01.html,28,2TM,PG,20,4,172,-0.2,-0.043,-8.8,-0.3
2022-23,arcidry01,Ryan Arcidiacono,https://www.basketball-reference.com/players/a/arcidry01.html,28,NYK,PG,11,0,26,0.0,-0.012,-5.1,0.0
2022-23,arcidry01,Ryan Arcidiacono,https://www.basketball-reference.com/players/a/arcidry01.html,28,POR,PG,9,4,146,-0.1,-0.049,-9.4,-0.3
2022-23,marjabo01,Boban Marjanović,https://www.basketball-reference.com/players/m/marjabo01.html,34,HOU,C,31,0,171,0.6,0.158,1.6,0.2
2022-23,vonleno01,Noah Vonleh,https://www.basketball-reference.com/players/v/vonleno01.html,27,BOS,C,23,1,171,0.2,0.06,-6.3,-0.2
2022-23,krejcvi01,Vít Krejčí,https://www.basketball-reference.com/players/k/krejcvi01.html,22,ATL,PG,29,0,165,0.1,0.042,-3.6,-0.1
2022-23,templga01,Garrett Temple,https://www.basketball-reference.com/players/t/templga01.html,36,NOP,SG,25,0,162,0.3,0.094,-1.0,0.0
2022-23,birchkh01,Khem Birch,https://www.basketball-reference.com/players/b/birchkh01.html,30,TOR,C,20,0,162,0.2,0.072,-3.5,-0.1
2022-23,johnsja01,James Johnson,https://www.basketball-reference.com/players/j/johnsja01.html,35,IND,PF,18,1,162,0.1,0.017,-4.4,-0.1
2022-23,lenal01,Alex Len,https://www.basketball-reference.com/players/l/lenal01.html,29,SAC,C,26,2,161,0.3,0.085,-4.0,-0.1
2022-23,samanlu01,Luka Šamanić,https://www.basketball-reference.com/players/s/samanlu01.html,23,UTA,PF,7,4,161,0.2,0.045,-2.1,0.0
2022-23,smithdr01,Dru Smith,https://www.basketball-reference.com/players/s/smithdr01.html,25,2TM,SG,15,1,158,0.3,0.099,-0.9,0.0
2022-23,smithdr01,Dru Smith,https://www.basketball-reference.com/players/s/smithdr01.html,25,MIA,SG,5,1,67,0.1,0.053,-3.1,0.0
2022-23,smithdr01,Dru Smith,https://www.basketball-reference.com/players/s/smithdr01.html,25,BRK,SG,10,0,91,0.3,0.132,0.7,0.1
2022-23,moorewe01,Wendell Moore Jr.,https://www.basketball-reference.com/players/m/moorewe01.html,21,MIN,SG,29,2,153,0.1,0.028,-2.4,0.0
2022-23,porteot01,Otto Porter Jr.,https://www.basketball-reference.com/players/p/porteot01.html,29,TOR,SF,8,2,146,0.4,0.142,0.7,0.1
2022-23,walkeke02,Kemba Walker,https://www.basketball-reference.com/players/w/walkeke02.html,32,DAL,PG,9,1,144,0.3,0.098,-0.3,0.1
2022-23,greenda02,Danny Green,https://www.basketball-reference.com/players/g/greenda02.html,35,2TM,SG,11,0,138,0.2,0.059,-1.9,0.0
2022-23,greenda02,Danny Green,https://www.basketball-reference.com/players/g/greenda02.html,35,MEM,SG,3,0,43,-0.1,-0.061,-8.8,-0.1
2022-23,greenda02,Danny Green,https://www.basketball-reference.com/players/g/greenda02.html,35,CLE,SG,8,0,95,0.2,0.114,1.2,0.1
2022-23,culveja01,Jarrett Culver,https://www.basketball-reference.com/players/c/culveja01.html,23,ATL,SF,10,1,137,0.0,0.014,-4.2,-0.1
2022-23,jacksqu01,Quenton Jackson,https://www.basketball-reference.com/players/j/jacksqu01.html,24,WAS,PG,9,0,135,0.2,0.078,-5.1,-0.1
2022-23,martico01,Cody Martin,https://www.basketball-reference.com/players/m/martico01.html,27,CHO,SF,7,0,134,0.1,0.045,-4.6,-0.1
2022-23,willije02,Nate Williams,https://www.basketball-reference.com/players/w/willije02.html,23,POR,SG,5,4,127,0.3,0.12,-3.0,0.0
2022-23,cooksxa01,Xavier Cooks,https://www.basketball-reference.com/players/c/cooksxa01.html,27,WAS,PF,10,1,126,0.2,0.094,-3.6,-0.1
2022-23,prestja01,Jason Preston,https://www.basketball-reference.com/players/p/prestja01.html,23,LAC,PG,14,0,124,0.1,0.021,-2.6,0.0
2022-23,isaacjo01,Jonathan Isaac,https://www.basketball-reference.com/players/i/isaacjo01.html,25,ORL,PF,11,0,124,0.3,0.13,4.0,0.2
2022-23,harrish01,Shaquille Harrison,https://www.basketball-reference.com/players/h/harrish01.html,29,POR,SG,5,0,120,0.3,0.137,0.1,0.1
2022-23,leoname01,Meyers Leonard,https://www.basketball-reference.com/players/l/leoname01.html,30,MIL,C,9,2,114,0.3,0.126,-5.0,-0.1
2022-23,sarrol01,Olivier Sarr,https://www.basketball-reference.com/players/s/sarrol01.html,23,OKC,C,9,1,114,0.2,0.094,-4.9,-0.1
2022-23,iguodan01,Andre Iguodala,https://www.basketball-reference.com/players/i/iguodan01.html,39,GSW,PF,8,0,113,0.1,0.044,-2.5,0.0
2022-23,theisda01,Daniel Theis,https://www.basketball-reference.com/players/t/theisda01.html,30,IND,C,7,1,109,0.1,0.046,-1.4,0.0
2022-23,lawsoaj01,A.J. Lawson,https://www.basketball-reference.com/players/l/lawsoaj01.html,22,2TM,SG,15,0,108,0.1,0.063,-4.4,-0.1
2022-23,lawsoaj01,A.J. Lawson,https://www.basketball-reference.com/players/l/lawsoaj01.html,22,MIN,SG,1,0,2,0.0,0.377,5.2,0.0
2022-23,lawsoaj01,A.J. Lawson,https://www.basketball-reference.com/players/l/lawsoaj01.html,22,DAL,SG,14,0,106,0.1,0.057,-4.6,-0.1
2022-23,jacksju01,Justin Jackson,https://www.basketball-reference.com/players/j/jacksju01.html,27,BOS,SF,23,0,107,0.1,0.025,-2.6,0.0
2022-23,willivi01,Vince Williams Jr.,https://www.basketball-reference.com/players/w/willivi01.html,22,MEM,SG,15,1,105,-0.1,-0.049,-8.5,-0.2
2022-23,minotjo01,Josh Minott,https://www.basketball-reference.com/players/m/minotjo01.html,20,MIN,SF,15,0,96,0.3,0.146,-1.6,0.0
2022-23,huffja01,Jay Huff,https://www.basketball-reference.com/players/h/huffja01.html,24,WAS,C,7,0,95,0.5,0.261,4.0,0.1
2022-23,browngr01,Greg Brown III,https://www.basketball-reference.com/players/b/browngr01.html,21,POR,PF,16,0,93,-0.1,-0.074,-8.5,-0.2
2022-23,primojo01,Joshua Primo,https://www.basketball-reference.com/players/p/primojo01.html,20,SAS,SG,4,0,93,-0.1,-0.073,-6.3,-0.1
2022-23,boehebu01,Buddy Boeheim,https://www.basketball-reference.com/players/b/boehebu01.html,23,DET,SF,10,0,90,-0.2,-0.091,-9.5,-0.2
2022-23,sprinja01,Jaden Springer,https://www.basketball-reference.com/players/s/sprinja01.html,20,PHI,SG,16,2,89,0.3,0.145,0.3,0.1
2022-23,minayju01,Justin Minaya,https://www.basketball-reference.com/players/m/minayju01.html,23,POR,SF,4,0,89,-0.1,-0.067,-9.0,-0.2
2022-23,wiggili01,Lindell Wigginton,https://www.basketball-reference.com/players/w/wiggili01.html,24,MIL,PG,7,1,87,0.1,0.028,-6.7,-0.1
2022-23,mobleis01,Isaiah Mobley,https://www.basketball-reference.com/players/m/mobleis01.html,23,CLE,PF,12,0,84,0.2,0.135,-1.4,0.0
2022-23,halljo02,Jordan Hall,https://www.basketball-reference.com/players/h/halljo02.html,21,SAS,SF,9,0,83,-0.1,-0.077,-7.6,-0.1
2022-23,yurtsom01,Omer Yurtseven,https://www.basketball-reference.com/players/y/yurtsom01.html,24,MIA,C,9,0,83,0.3,0.159,-3.9,0.0
2022-23,doziepj01,PJ Dozier,https://www.basketball-reference.com/players/d/doziepj01.html,26,SAC,SF,16,0,79,-0.2,-0.097,-7.8,-0.1
2022-23,butleja02,Jared Butler,https://www.basketball-reference.com/players/b/butleja02.html,22,OKC,PG,6,1,77,0.1,0.061,-2.6,0.0
2022-23,elliske01,Keon Ellis,https://www.basketball-reference.com/players/e/elliske01.html,23,SAC,SG,16,0,71,0.2,0.162,1.3,0.1
2022-23,hasleud01,Udonis Haslem,https://www.basketball-reference.com/players/h/hasleud01.html,42,MIA,C,7,1,71,0.0,-0.009,-12.1,-0.2
